"","wildtypeIDs","sampleXplate","lhfc_G","lhfc_G4S"
"16087","23303-64927-23298","SMART029X195",2.10657020906809,1.76814960358892
"16095","23303-64927-23298","SMART040X195",2.26072088889535,1.73871024813824
"16097","23303-64927-23298","SMART041X195",2.16676536985151,0
"16099","23303-64927-23298","SMART048X194",0,1.61740608208328
"16105","23303-64927-23298","SMART053X195",1.6094379124341,1.69193913394584
"16107","23303-64927-23298","SMART057X195",1.87946504964716,0
"16131","23303-64927-23298","SMART088X194",1.79840401194672,1.93296963777958
"16143","23303-64927-23298","SMART097X195",1.81319474994812,0
"16145","23303-64927-23298","SMART098X194",1.8961194845523,0
"16149","23303-64927-23298","SMART102X194",0,1.62727783056243
"16157","23303-64927-23298","SMART108X195",1.89461685466776,1.7263316639056
"16161","23303-64927-23298","SMART115X195",1.84687876844913,1.63119940421561
"16165","23303-64927-23298","SMART118X195",1.62531126159039,0
"16169","23303-64927-23298","SMART120X194",1.64093657949347,1.61541998411165
"16171","23303-64927-23298","SMART122X195",1.62531126159039,0
"16179","23303-64927-23298","SMART129X195",1.870262530716,0
"16181","23303-64927-23298","SMART136X194",1.78507048107726,0
"16183","23303-64927-23298","SMART137X194",2.28136145654242,2.76316950032329
"16185","23303-64927-23298","SMART147X195",1.90210752639692,0
"16189","23303-64927-23298","SMART151X195",1.91250108692418,0
"16193","23303-64927-23298","SMART160X194",0,1.62334081760309
"16197","23303-64927-23298","SMART170X194",1.92278773163446,1.78842056796254
"16199","23303-64927-23298","SMART171X195",2.06812778177956,0
"16201","23303-64927-23298","SMART173X195",1.73695123273306,0
"16209","23303-64927-23298","SMART189X195",1.65441127807683,0
"16221","23303-64927-23298","SMART235X195",1.79840401194672,1.7732559976635
"16233","23303-64927-23298","SMART258X194",0,1.65632149833295
"16235","23303-64927-23298","SMART263X195",1.8196988379173,0
"16239","23303-64927-23298","SMART267X195",1.68454538492091,1.71018781553424
"16241","23303-64927-23298","SMART269X195",1.71559810826249,0
"16243","23303-64927-23298","SMART271X194",1.65822807660353,1.95586047990848
"16249","23303-64927-23298","SMART291X195",2.28645571106416,1.87946504964716
"16251","23303-64927-23298","SMART298X195",1.78507048107726,1.88706964903238
"16255","23303-64927-23298","SMART306X195",2.03992078351755,0
"16267","23303-64927-23298","SMART320X195",1.82616089594539,0
"16273","23303-64927-23298","SMART325X195",1.82454929205105,2.27006190128849
"16281","23303-64927-23298","SMART341X194",1.62924053973028,0
"16287","23303-64927-23298","SMART357X195",1.69377906086785,1.84371920815877
"16295","23303-64927-23298","SMART371X195",1.7630170003624,1.64480505627139
"16297","23303-64927-23298","SMART372X194",0,1.95444505150515
"16303","23303-64927-23298","SMART391X195",1.870262530716,0
"16388","29421-36458-71511","S3.0662.01X195",1.68082790852077,0
"16432","29421-36458-71511","SMART020X195",1.63899671467564,0
"16438","29421-36458-71511","SMART027X195",1.86717610851281,0
"16450","29421-36458-71511","SMART040X195",2.006870848845,0
"16486","29421-36458-71511","SMART088X194",1.80664808172181,0
"16496","29421-36458-71511","SMART096X194",1.80335860507141,0
"16498","29421-36458-71511","SMART097X195",2.21920348405499,0
"16510","29421-36458-71511","SMART106X195",3.4797004431501,0
"16512","29421-36458-71511","SMART108X195",1.67335123817775,0
"16524","29421-36458-71511","SMART120X194",2.64262239577975,0
"16538","29421-36458-71511","SMART137X194",1.75267208052001,0
"16550","29421-36458-71511","SMART164X194",1.63119940421561,0
"16554","29421-36458-71511","SMART171X195",1.94017947434633,0
"16566","29421-36458-71511","SMART198X194",1.72097928716701,0
"16572","29421-36458-71511","SMART215X194",3.12280535611747,0
"16608","29421-36458-71511","SMART303X195",1.64480505627139,0
"16622","29421-36458-71511","SMART320X195",1.63705307946707,0
"16628","29421-36458-71511","SMART325X195",1.83896107071235,0
"17057","38957-68678-58373","S3.0153.01X194",1.9213246735827,2.64546532591059
"17140","38957-68678-58373","SMART019X195",1.8229350866965,0
"17144","38957-68678-58373","SMART023X195",1.63899671467564,0
"17148","38957-68678-58373","SMART027X195",1.69193913394584,0
"17152","38957-68678-58373","SMART029X195",1.74745921033147,0
"17160","38957-68678-58373","SMART040X195",1.85941811770187,1.82937633279936
"17162","38957-68678-58373","SMART041X195",1.70110510095992,0
"17172","38957-68678-58373","SMART057X195",1.72988406550997,0
"17196","38957-68678-58373","SMART088X194",2.006870848845,2.26799364822443
"17206","38957-68678-58373","SMART096X194",0,2.49979526228175
"17208","38957-68678-58373","SMART097X195",1.64480505627139,0
"17214","38957-68678-58373","SMART102X194",1.65057985576528,0
"17224","38957-68678-58373","SMART110X195",0,1.7263316639056
"17226","38957-68678-58373","SMART115X195",1.69744878975681,0
"17258","38957-68678-58373","SMART160X194",1.7630170003624,2.3832429960115
"17260","38957-68678-58373","SMART164X194",1.70656462316482,0
"17264","38957-68678-58373","SMART171X195",2.07317192866624,0
"17304","38957-68678-58373","SMART267X195",1.70656462316482,0
"17308","38957-68678-58373","SMART271X194",1.64480505627139,0
"17332","38957-68678-58373","SMART320X195",1.82454929205105,0
"17344","38957-68678-58373","SMART336X194",1.69377906086785,0
"17352","38957-68678-58373","SMART357X195",0,1.7245507195346
"17370","38957-68678-58373","SMART397X195",1.63315443905142,0
"17400","42914-54386-42999","CSC034X195",0,3.85099830359037
"17402","42914-54386-42999","CSC035X194",0,3.19785645764413
"17412","42914-54386-42999","S3.0153.01X194",0,3.58629286533884
"17424","42914-54386-42999","S3.0500.01X195",0,1.66203036255327
"17428","42914-54386-42999","S3.0586.01X195",0,1.63315443905142
"17440","42914-54386-42999","S3.0631.01X195",0,2.2975725511705
"17461","42914-54386-42999","S3.0693.01X195",0,1.88403474533723
"17463","42914-54386-42999","S3.0698.01X194",0,2.02551319965428
"17467","42914-54386-42999","S3.0701.01.2X194",0,3.88238820029846
"17469","42914-54386-42999","S3.0701.01X194",0,3.01012815383772
"17487","42914-54386-42999","SMART003X194",0,2.60046499042227
"17493","42914-54386-42999","SMART015X195",0,4.89649561335467
"17495","42914-54386-42999","SMART019X195",0,1.82937633279936
"17499","42914-54386-42999","SMART023X195",0,2.96114082878437
"17501","42914-54386-42999","SMART025X195",0,1.6094379124341
"17503","42914-54386-42999","SMART027X195",0,1.89911798754855
"17507","42914-54386-42999","SMART029X195",0,2.61520365073586
"17509","42914-54386-42999","SMART030X194",0,2.16905370036952
"17515","42914-54386-42999","SMART040X195",0,3.24063731664971
"17517","42914-54386-42999","SMART041X195",0,2.24283508858827
"17521","42914-54386-42999","SMART050X194",0,2.42391737816157
"17525","42914-54386-42999","SMART053X195",0,1.77833644889591
"17527","42914-54386-42999","SMART057X195",0,1.7732559976635
"17543","42914-54386-42999","SMART080X195",0,1.79674701073909
"17547","42914-54386-42999","SMART084X195",0,1.96009478404727
"17551","42914-54386-42999","SMART088X194",0,1.73871024813824
"17561","42914-54386-42999","SMART096X194",0,1.73518911773966
"17563","42914-54386-42999","SMART097X195",0,2.12465388450138
"17571","42914-54386-42999","SMART103X195",0,2.44841554120559
"17575","42914-54386-42999","SMART106X195",0,2.10169215061466
"17577","42914-54386-42999","SMART108X195",0,2.24389609664537
"17585","42914-54386-42999","SMART118X195",0,2.09556092355972
"17589","42914-54386-42999","SMART120X194",0,3.52753630370517
"17591","42914-54386-42999","SMART122X195",0,2.74019465442878
"17597","42914-54386-42999","SMART128X195",0,1.90805992492422
"17601","42914-54386-42999","SMART136X194",0,4.22595744902399
"17605","42914-54386-42999","SMART147X195",0,1.7561322915849
"17613","42914-54386-42999","SMART160X194",0,3.77253102660955
"17617","42914-54386-42999","SMART170X194",0,2.31648799816304
"17619","42914-54386-42999","SMART171X195",0,2.09924416897602
"17623","42914-54386-42999","SMART178X194",2.73111547403321,4.43568587799563
"17625","42914-54386-42999","SMART184X195",0,1.99877363861238
"17629","42914-54386-42999","SMART189X195",0,1.9823798288367
"17631","42914-54386-42999","SMART198X194",0,2.41947884446554
"17639","42914-54386-42999","SMART232X194",0,2.04510886259933
"17641","42914-54386-42999","SMART235X195",0,2.12345842709661
"17645","42914-54386-42999","SMART240X195",0,1.85629799036563
"17655","42914-54386-42999","SMART263X195",0,1.66203036255327
"17657","42914-54386-42999","SMART266X195",0,2.25863320546486
"17659","42914-54386-42999","SMART267X195",0,2.65815943148875
"17661","42914-54386-42999","SMART269X195",0,1.77833644889591
"17669","42914-54386-42999","SMART291X195",3.0130809118886,5.18520465791639
"17675","42914-54386-42999","SMART306X195",0,2.598235335095
"17687","42914-54386-42999","SMART320X195",0,1.92424865227413
"17693","42914-54386-42999","SMART325X195",0,2.1126345090356
"17699","42914-54386-42999","SMART336X194",0,2.278292400425
"17701","42914-54386-42999","SMART341X194",0,1.77833644889591
"17707","42914-54386-42999","SMART357X195",0,1.9154509415706
"17709","42914-54386-42999","SMART360X195",0,1.64865862558738
"17713","42914-54386-42999","SMART370X195",0,2.25023861262184
"17719","42914-54386-42999","SMART376X195",0,2.13534917361813
"17729","42914-54386-42999","SO.0437.01X194",0,3.460409241294
"17731","42914-54386-42999","SO.0456.01X195",0,2.98921105656373
"17735","42914-54386-42999","SO.0479.01X195",0,2.07191327525904
"17747","42914-54386-42999","SO.0749.01X194",0,1.62136648329937
"17767","46753-55662-25633","S3.0153.01X194",0,2.4518667957098
"17816","46753-55662-25633","S3.0693.01X195",0,1.61938824328727
"17848","46753-55662-25633","SMART015X195",0,1.65632149833295
"17858","46753-55662-25633","SMART027X195",0,1.93007108502557
"17870","46753-55662-25633","SMART040X195",0,1.96711235670592
"17872","46753-55662-25633","SMART041X195",0,1.65249740189455
"17876","46753-55662-25633","SMART050X194",0,1.66770682055808
"17882","46753-55662-25633","SMART057X195",0,1.86408013080768
"17890","46753-55662-25633","SMART073X195",0,1.62727783056243
"17906","46753-55662-25633","SMART088X194",0,1.85629799036563
"17916","46753-55662-25633","SMART096X194",0,1.6752256529721
"17918","46753-55662-25633","SMART097X195",0,1.62727783056243
"17924","46753-55662-25633","SMART102X194",0,1.61541998411165
"17936","46753-55662-25633","SMART115X195",0,1.71199450075919
"17942","46753-55662-25633","SMART119X194",0,1.7227665977411
"17956","46753-55662-25633","SMART136X194",0,1.63119940421561
"17972","46753-55662-25633","SMART170X194",0,1.85941811770187
"17974","46753-55662-25633","SMART171X195",0,1.81645208181843
"17978","46753-55662-25633","SMART178X194",0,1.77495235091167
"17986","46753-55662-25633","SMART198X194",0,1.6467336971778
"18014","46753-55662-25633","SMART267X195",0,1.89009536994892
"18018","46753-55662-25633","SMART271X194",0,1.85629799036563
"18042","46753-55662-25633","SMART320X195",0,1.61938824328727
"18054","46753-55662-25633","SMART336X194",0,1.7281094421516
"18068","46753-55662-25633","SMART370X195",0,1.73871024813824
"18072","46753-55662-25633","SMART372X194",0,1.61541998411165
"18080","46753-55662-25633","SMART397X195",0,1.71739505393919
"18110","47073-43135-47070","CSC034X195",3.3235961356386,0
"18112","47073-43135-47070","CSC035X194",3.59676416520613,0
"18118","47073-43135-47070","S3.0144.01X194",2.21484617868604,0
"18129","47073-43135-47070","S3.0171.01X194",3.51868407711782,0
"18131","47073-43135-47070","S3.0195.01X194",2.56417983068251,0
"18132","47073-43135-47070","S3.0495.01X194",3.54731588979215,0
"18134","47073-43135-47070","S3.0500.01X195",3.21767510429168,0
"18136","47073-43135-47070","S3.0521.01X195",2.42745407503992,0
"18140","47073-43135-47070","S3.0598.01X195",2.35801979988215,0
"18142","47073-43135-47070","S3.0613.01X195",1.7732559976635,0
"18144","47073-43135-47070","S3.0616.01X194",2.30856716467159,0
"18163","47073-43135-47070","S3.0662.01X195",3.18221184049661,0
"18173","47073-43135-47070","S3.0698.01X194",2.51769647261099,0
"18175","47073-43135-47070","S3.0700.01X194",2.55567572067621,0
"18189","47073-43135-47070","S3.0736.01X195",2.76631910922619,0
"18197","47073-43135-47070","SMART003X194",2.11745960886736,0
"18199","47073-43135-47070","SMART008X195",2.74406063862524,0
"18203","47073-43135-47070","SMART015X195",2.8349764946746,0
"18213","47073-43135-47070","SMART027X195",3.55734606415209,2.64048488160644
"18217","47073-43135-47070","SMART029X195",4.05543046872288,3.03687421688517
"18225","47073-43135-47070","SMART040X195",3.34744492566291,0
"18227","47073-43135-47070","SMART041X195",2.1540850846756,0
"18231","47073-43135-47070","SMART050X194",5.51500009160001,3.27108869631514
"18233","47073-43135-47070","SMART051X194",2.67345875633259,0
"18235","47073-43135-47070","SMART053X195",2.34468626901268,0
"18237","47073-43135-47070","SMART057X195",2.77633170851862,0
"18241","47073-43135-47070","SMART066X194",2.53528285711307,0
"18249","47073-43135-47070","SMART078X194",2.12226153886276,0
"18255","47073-43135-47070","SMART081X194",3.92632031012897,0
"18257","47073-43135-47070","SMART084X195",3.81793208202855,2.59897910604785
"18261","47073-43135-47070","SMART088X194",3.83168025274561,0
"18265","47073-43135-47070","SMART093X195",2.84781214347737,0
"18275","47073-43135-47070","SMART098X194",2.2060741926132,0
"18285","47073-43135-47070","SMART106X195",1.85473426838944,0
"18291","47073-43135-47070","SMART115X195",2.65885995691144,0
"18295","47073-43135-47070","SMART118X195",2.06305806242931,0
"18297","47073-43135-47070","SMART119X194",5.43855745546248,3.68109926679497
"18307","47073-43135-47070","SMART128X195",3.68235823712367,0
"18309","47073-43135-47070","SMART129X195",2.45616418092235,0
"18311","47073-43135-47070","SMART136X194",2.27726728500976,0
"18313","47073-43135-47070","SMART137X194",3.93827537657221,0
"18315","47073-43135-47070","SMART147X195",1.96150224381515,0
"18319","47073-43135-47070","SMART151X195",1.90805992492422,0
"18323","47073-43135-47070","SMART160X194",2.63905732961526,0
"18333","47073-43135-47070","SMART178X194",2.74983173511717,0
"18339","47073-43135-47070","SMART189X195",2.5564518169511,0
"18343","47073-43135-47070","SMART203X194",2.57870052907436,0
"18351","47073-43135-47070","SMART235X195",4.69829616397758,0
"18359","47073-43135-47070","SMART242X194",3.39584977533556,0
"18361","47073-43135-47070","SMART247X194",4.9422136879776,3.15997471694804
"18369","47073-43135-47070","SMART267X195",3.01062088604774,0
"18379","47073-43135-47070","SMART291X195",2.33020026002702,0
"18383","47073-43135-47070","SMART303X195",3.27298515051523,0
"18385","47073-43135-47070","SMART306X195",3.83016197894783,2.67138621673062
"18393","47073-43135-47070","SMART310X194",3.11971825333498,0
"18397","47073-43135-47070","SMART320X195",4.8224566178179,3.0750054544485
"18407","47073-43135-47070","SMART332X194",3.40949618447685,0
"18409","47073-43135-47070","SMART336X194",4.98668407327374,2.85532011983725
"18413","47073-43135-47070","SMART348X195",2.00821403239147,0
"18417","47073-43135-47070","SMART357X195",4.6782347568451,3.35724549413297
"18419","47073-43135-47070","SMART360X195",2.51041194019636,0
"18421","47073-43135-47070","SMART369X194",3.43463215774839,0
"18425","47073-43135-47070","SMART371X195",2.9882040071332,0
"18429","47073-43135-47070","SMART376X195",3.56303274424796,2.69124308278583
"18445","47073-43135-47070","SO.0479.01X195",3.06292352309431,0
"18449","47073-43135-47070","SO.0665.01X194",2.75366071235426,0
"18497","48462-71483-41928","S3.0613.01X195",0,2.10778601468898
"18552","48462-71483-41928","SMART003X194",0,1.73695123273306
"18558","48462-71483-41928","SMART015X195",1.69193913394584,1.79175946922805
"18566","48462-71483-41928","SMART025X195",0,2.2364452904895
"18568","48462-71483-41928","SMART027X195",0,1.74919985480926
"18572","48462-71483-41928","SMART029X195",0,2.81780106506133
"18580","48462-71483-41928","SMART040X195",1.83896107071235,1.92424865227413
"18582","48462-71483-41928","SMART041X195",0,1.94017947434633
"18594","48462-71483-41928","SMART062X195",0,1.7281094421516
"18612","48462-71483-41928","SMART084X195",0,1.78842056796254
"18620","48462-71483-41928","SMART093X195",0,1.70292825552144
"18622","48462-71483-41928","SMART094X194",0,2.51608226725645
"18626","48462-71483-41928","SMART096X194",0,1.71018781553424
"18628","48462-71483-41928","SMART097X195",0,1.93585981320181
"18630","48462-71483-41928","SMART098X194",0,1.61740608208328
"18634","48462-71483-41928","SMART102X194",0,1.67335123817775
"18636","48462-71483-41928","SMART103X195",0,1.75267208052001
"18640","48462-71483-41928","SMART106X195",1.6094379124341,0
"18642","48462-71483-41928","SMART108X195",0,3.04642538786951
"18646","48462-71483-41928","SMART115X195",0,1.68824909285839
"18656","48462-71483-41928","SMART122X195",0,1.69561560867515
"18666","48462-71483-41928","SMART136X194",0,1.68824909285839
